,acc,f1,kappa,prec,recall
mores,0.797395908,0.253951528,0.193386345,0.152194506,0.766295707
avant,0.833381027,0.306638881,0.251920124,0.188644689,0.818759936
surfing,0.799255974,0.267362924,0.207773102,0.159950016,0.813990461
classify,0.773644298,0.234639574,0.171414321,0.138373752,0.771065183
architecture,0.81485191,0.275070028,0.217096852,0.16689327,0.781847134
perverted,0.824867649,0.297762478,0.241915864,0.181595521,0.826433121
insufferable,0.768064101,0.23356974,0.170067235,0.13714603,0.786624204
disappearance,0.807268565,0.270314193,0.211515915,0.162859008,0.794585987
cab,0.782586922,0.243088418,0.181008112,0.144080307,0.777070064
armor,0.825511518,0.294882914,0.238911112,0.180148357,0.812101911
reproduction,0.805408499,0.269602578,0.210634933,0.162144703,0.799363057
nagging,0.785019316,0.242882338,0.180929491,0.144268183,0.767515924
freaked,0.838174274,0.31496063,0.261201138,0.194465221,0.828025478
thompson,0.73558449,0.202072539,0.134875735,0.116883117,0.74522293
wolves,0.829875519,0.292682927,0.236924167,0.179956108,0.78343949
doubtful,0.753398197,0.218190066,0.152916489,0.127215022,0.765923567
unavailable,0.755472886,0.219278209,0.154272053,0.127965876,0.765550239
conniving,0.806553155,0.269978402,0.211191496,0.162495938,0.797448166
insecurities,0.817642009,0.287391669,0.230455348,0.174237288,0.819776715
shakespearean,0.815066533,0.283337954,0.225968423,0.17147651,0.814992026
dip,0.799756761,0.255783036,0.195652979,0.153477983,0.767145136
berlin,0.823150665,0.285135917,0.228470242,0.174143412,0.786283892
craze,0.792745743,0.260780811,0.200533551,0.155224787,0.814992026
frighteningly,0.799184433,0.264220183,0.204589826,0.158092848,0.803827751
cia,0.890256117,0.410453497,0.367375201,0.270379747,0.851674641
prayer,0.824653026,0.286462882,0.229992908,0.175213675,0.784688995
televisions,0.771855773,0.236167665,0.173127368,0.138951522,0.786283892
navigate,0.787666333,0.246700508,0.185238275,0.146694839,0.775119617
robots,0.860137359,0.350714048,0.301068217,0.22147651,0.842105263
christianity,0.897553298,0.43533123,0.394483352,0.289005236,0.881789137
commend,0.785162398,0.241091736,0.17920423,0.14320024,0.761980831
reels,0.765417084,0.218355185,0.153877872,0.128327263,0.731629393
obscene,0.799327515,0.259308159,0.199456914,0.155330592,0.784345048
garde,0.828730863,0.298358734,0.242994346,0.18269921,0.813099042
hughes,0.788024038,0.242780475,0.181171789,0.144508671,0.758785942
leo,0.756331378,0.213031423,0.147736023,0.124527283,0.736421725
truthfully,0.77664902,0.231791339,0.168810017,0.136998255,0.752396166
bonuses,0.810416369,0.274370208,0.216199698,0.165565102,0.800319489
dignified,0.794248104,0.252987013,0.192413517,0.151054591,0.777955272
speeding,0.79682358,0.259259259,0.199246979,0.154925187,0.793929712
butler,0.791028759,0.253132191,0.192457117,0.150639075,0.792
verve,0.762197739,0.230555556,0.166827511,0.134776725,0.7968
overwhelm,0.796394334,0.256142185,0.195987645,0.153077163,0.784
lied,0.805122335,0.268528464,0.209717361,0.161342369,0.8
biological,0.81699814,0.285075461,0.228105484,0.172705723,0.816
unquestionably,0.777292889,0.239433179,0.177079792,0.141291811,0.784
snapshot,0.79031335,0.246723207,0.185592155,0.146968769,0.768
farewell,0.798540564,0.259337191,0.199520811,0.155177841,0.7888
exceeds,0.776863643,0.234976699,0.172305949,0.138760139,0.7664
bearable,0.760409214,0.216974515,0.152241046,0.127053669,0.7424
gimmicky,0.788381743,0.244251405,0.182845184,0.145332928,0.7648
forgivable,0.770496494,0.224371373,0.160654248,0.132156081,0.7424
chop,0.801688367,0.259615385,0.200100776,0.155769231,0.778846154
impatient,0.764844756,0.223848878,0.159893357,0.131265577,0.759615385
fictionalized,0.854342538,0.335509138,0.284647454,0.210655738,0.823717949
robbing,0.845757619,0.322438718,0.270046717,0.200547303,0.822115385
educate,0.837458864,0.311097635,0.257335973,0.19184742,0.822115385
bombastic,0.806123909,0.265980498,0.207238203,0.159986966,0.78812199
pondering,0.793318071,0.247460276,0.186729935,0.147699005,0.762439807
warners,0.875733295,0.380748663,0.334609298,0.244729606,0.857142857
flare,0.781084561,0.237668161,0.175585697,0.14066647,0.76565008
insurance,0.782014594,0.23844039,0.17646085,0.141207815,0.76565008
gossip,0.78959794,0.244929397,0.183811361,0.145782396,0.76565008
bases,0.795893547,0.255674406,0.195626634,0.152647975,0.786516854
lords,0.799470597,0.257483444,0.197774599,0.154187817,0.780096308
ditch,0.762197739,0.221910112,0.157783328,0.129898602,0.760834671
newspapers,0.798182859,0.257826888,0.198058474,0.154185022,0.786516854
orson,0.807053942,0.2653228,0.206601603,0.159776903,0.781701445
frances,0.786593218,0.244236129,0.182896069,0.145006017,0.773675762
housewife,0.830447847,0.304577465,0.249939446,0.186355476,0.833065811
amusingly,0.764487051,0.220643939,0.156547669,0.129408498,0.747993579
hanks,0.797896695,0.26105153,0.201470256,0.1559375,0.800963082
boxing,0.831807125,0.302166815,0.247565691,0.185293047,0.818327974
exorcist,0.877807984,0.37800437,0.332021985,0.244350282,0.834405145
bike,0.805909286,0.269717362,0.21127583,0.161978661,0.805466238
eachother,0.805623122,0.271386431,0.213030919,0.162858062,0.813504823
groove,0.780369152,0.241225902,0.179511926,0.142481752,0.785829308
disks,0.859421949,0.348690752,0.299241903,0.219532554,0.847020934
budgeted,0.766204035,0.229245283,0.165994138,0.134291241,0.782608696
imminent,0.803834597,0.260118726,0.201022337,0.15623987,0.776167472
acquaintance,0.768135642,0.226306995,0.162958226,0.132847534,0.763285024
arizona,0.810845615,0.275219298,0.217529055,0.165840766,0.808373591
punching,0.803619974,0.265453572,0.206677482,0.159178434,0.798711755
jake,0.755258263,0.21626575,0.151607335,0.126068376,0.760064412
tangible,0.79539276,0.253263708,0.193284114,0.151090343,0.782258065
disasters,0.793890399,0.251104757,0.190896282,0.14967462,0.779032258
contacts,0.801402203,0.258942872,0.199697855,0.155150352,0.782258065
becuase,0.806266991,0.268108108,0.209751604,0.161038961,0.8
dealings,0.811060238,0.270240398,0.212336867,0.163054351,0.788709677
dour,0.785090857,0.243705942,0.182505241,0.144391408,0.780645161
motor,0.787737874,0.247527264,0.18672532,0.146855251,0.787096774
forum,0.762054657,0.216305372,0.152073966,0.126655629,0.740322581
overs,0.798898269,0.256938937,0.197409243,0.153651597,0.783870968
victorian,0.855057948,0.340923878,0.290691653,0.213528932,0.84516129
wierd,0.81485191,0.281510272,0.224560994,0.170020121,0.817741935
affable,0.777507512,0.237745098,0.175824253,0.14013291,0.783521809
rookie,0.819001288,0.281658149,0.225088231,0.170857733,0.801292407
mounting,0.802689941,0.256603774,0.19737785,0.153995471,0.768982229
skeleton,0.770496494,0.236554022,0.174188075,0.138710578,0.802907916
assumptions,0.791744169,0.252631579,0.192477262,0.15018315,0.794830372
youngster,0.774645872,0.235436893,0.173211921,0.138531848,0.783521809
mercifully,0.749320361,0.208672087,0.143411462,0.121291678,0.746365105
leaden,0.765274002,0.223064172,0.159629228,0.130651872,0.762135922
outlaw,0.867219917,0.356449376,0.308399368,0.226831421,0.83171521
intervention,0.78816712,0.243678161,0.182826129,0.144676979,0.77184466
precocious,0.806767778,0.271378473,0.213420761,0.162835869,0.813915858
disconcerting,0.762483903,0.220291217,0.156532826,0.128846154,0.758899676
contemplate,0.789383317,0.247443763,0.186904106,0.146933819,0.783171521
crooks,0.861782802,0.355140187,0.30646449,0.22371741,0.860841424
slash,0.837673487,0.303346638,0.249653584,0.187121212,0.800648298
aloud,0.773429675,0.233728526,0.171506726,0.137372014,0.782820097
solitary,0.787666333,0.243243243,0.182420804,0.144326778,0.773095624
enigma,0.805408499,0.265658747,0.207337894,0.159378037,0.797406807
actuality,0.771498068,0.223249027,0.160237395,0.131330472,0.743922204
margaret,0.773429675,0.22925286,0.166736983,0.134879725,0.763371151
caveat,0.787380169,0.242609582,0.181729957,0.143937103,0.771474878
weirdly,0.77951066,0.242751843,0.18144329,0.143064002,0.800648298
cozy,0.780154529,0.239920851,0.178462465,0.141564507,0.786061588
stealer,0.779653742,0.245098039,0.183950504,0.144383483,0.810372771
reeks,0.749105738,0.208887886,0.143823383,0.121331237,0.750405186
grudge,0.793532694,0.250778816,0.190782677,0.149304482,0.782820097
saddest,0.783803119,0.239939638,0.17868431,0.14200655,0.773095624
hudson,0.765631707,0.226263581,0.163151166,0.132430191,0.776337115
hosted,0.792388038,0.251676122,0.191754267,0.149601471,0.792207792
uncomfortably,0.772928888,0.228862974,0.166385477,0.134571429,0.76461039
bernard,0.787380169,0.246832235,0.186310475,0.146246246,0.790584416
defying,0.801688367,0.25443787,0.195260832,0.15248227,0.767857143
evoking,0.785377021,0.241274659,0.180281659,0.14289994,0.774350649
reacting,0.778866791,0.239606396,0.178146362,0.141200348,0.790584416
archival,0.866576048,0.362393162,0.314713177,0.229536596,0.86038961
backbone,0.772642724,0.230880929,0.168521016,0.135665529,0.774350649
assembly,0.77307197,0.232333011,0.170090832,0.136518771,0.779220779
velvet,0.782658463,0.24012006,0.178988037,0.1418859,0.780487805
nuff,0.79610817,0.25,0.190279854,0.149136578,0.772357724
lunacy,0.806624696,0.269261963,0.211406653,0.161478599,0.809756098
consumption,0.789812563,0.243173622,0.182644456,0.144475054,0.767479675
wikipedia,0.804693089,0.259761388,0.201191499,0.155873739,0.778861789
greeted,0.770568035,0.22853019,0.165999236,0.134105025,0.772357724
uttered,0.770711117,0.229382063,0.166914519,0.134593679,0.775609756
contributing,0.769494921,0.22098646,0.157904227,0.129792673,0.743089431
perceive,0.794176563,0.25058609,0.190871206,0.149147287,0.783387622
vocals,0.869008442,0.355962012,0.308319804,0.227007627,0.824104235
disposal,0.784804693,0.238866397,0.177861042,0.141402037,0.768729642
splatter,0.883030476,0.393770857,0.34964293,0.254920787,0.864820847
narcissistic,0.81048791,0.267219917,0.209573472,0.160946351,0.786644951
blanket,0.777579053,0.236305576,0.174739317,0.139137981,0.783387622
utmost,0.780440693,0.231404959,0.169764766,0.136686391,0.753670473
grieving,0.836242667,0.299785867,0.24605841,0.184487952,0.799347471
clumsily,0.758835313,0.21840946,0.154814969,0.127297297,0.768352365
monotone,0.781799971,0.239401496,0.17835195,0.141301148,0.783034258
scars,0.792459579,0.252512239,0.192903594,0.1499388,0.799347471
gen,0.811775647,0.276203576,0.219274542,0.166115156,0.818923328
execute,0.802475318,0.260776439,0.202293258,0.15598975,0.794453507
whimsy,0.83860352,0.310934637,0.258114091,0.191209617,0.831699346
amazes,0.780941479,0.2345,0.173175635,0.138429752,0.766339869
millennium,0.799828302,0.254661694,0.195715174,0.1521324,0.781045752
limb,0.792388038,0.245057232,0.1850572,0.145730198,0.769607843
apologies,0.760695378,0.212014134,0.14817699,0.123864575,0.735294118
shapes,0.784446988,0.23817952,0.177285382,0.140891415,0.769607843
laundry,0.758549149,0.212368728,0.148451828,0.12387694,0.743464052
slang,0.793031907,0.253419355,0.193986873,0.150475023,0.802287582
dizzying,0.808914008,0.268419611,0.210904092,0.161237249,0.800653595
marriages,0.859064244,0.345079787,0.295973832,0.216611018,0.848039216
mum,0.789526399,0.244478685,0.184275044,0.145033516,0.777777778
soo,0.798039777,0.254948535,0.195910282,0.152030217,0.789215686
manipulating,0.803190728,0.266204321,0.20818694,0.159069174,0.815359477
customs,0.831664043,0.294875637,0.240645542,0.180484226,0.805237316
tougher,0.773000429,0.228918591,0.166900668,0.134417808,0.77086743
atleast,0.811417942,0.269806094,0.212621508,0.162387462,0.79705401
dealers,0.866146802,0.359027064,0.311430493,0.227036395,0.857610475
gum,0.768493347,0.22952381,0.167318222,0.134299248,0.788870704
dub,0.82851624,0.282550135,0.227356158,0.172893773,0.772504092
promo,0.788381743,0.248093543,0.188141723,0.146855251,0.798690671
charity,0.784661611,0.234096692,0.173041199,0.138595963,0.752864157
famously,0.775361282,0.235265465,0.173783419,0.138197425,0.790507365
crave,0.792173415,0.242108009,0.181994944,0.144009932,0.759410802
kirk,0.789097153,0.24137931,0.181040446,0.143206107,0.767594108
legally,0.788524825,0.24088341,0.18048012,0.142857143,0.767594108
abyss,0.808127057,0.259933775,0.201926854,0.156322602,0.77086743
recruits,0.819502075,0.28140131,0.22547325,0.170344828,0.808510638
smokes,0.792316497,0.251225174,0.19169727,0.149112064,0.79705401
impresses,0.758906854,0.222068329,0.158908548,0.129266326,0.787234043
removes,0.788954071,0.242034943,0.181816241,0.143510055,0.772131148
robust,0.771855773,0.22952404,0.167577841,0.134599037,0.778688525
bye,0.769494921,0.220232333,0.157558916,0.129187961,0.745901639
climaxes,0.767706396,0.227456579,0.16516749,0.13303646,0.783606557
corrupted,0.819931321,0.285146265,0.229551405,0.17244933,0.82295082
kiddie,0.865502933,0.35483871,0.307016384,0.224392361,0.847540984
spreading,0.819788239,0.277602524,0.221544678,0.168230796,0.793442623
yards,0.781156102,0.234676007,0.173552067,0.138470623,0.768852459
karate,0.864644441,0.348484848,0.300238835,0.220575414,0.829508197
rebels,0.824080698,0.289922033,0.23490742,0.175955135,0.82295082
attain,0.771068822,0.225181598,0.162911619,0.132102273,0.762295082
melody,0.814637287,0.270757107,0.21392781,0.163438668,0.78852459
sweaty,0.781370725,0.23752495,0.176684564,0.140041189,0.781609195
sneaking,0.760910001,0.216596343,0.153353958,0.12633306,0.75862069
claude,0.833309486,0.3003003,0.24666181,0.183755972,0.821018062
storyteller,0.804621548,0.266845638,0.209203774,0.159499358,0.816091954
motel,0.795965088,0.257678293,0.198940828,0.153108568,0.812807882
gals,0.808699385,0.273369565,0.216387865,0.163790296,0.825944171
pressing,0.770711117,0.226779252,0.164686722,0.132918552,0.771756979
eyebrows,0.757619116,0.211726384,0.14800558,0.123339658,0.747126437
despised,0.789240235,0.25,0.190390775,0.147936125,0.806239737
lucy,0.754256689,0.204308548,0.140033108,0.118899973,0.725328947
jumbled,0.808770926,0.258940948,0.20116086,0.155718573,0.768092105
invade,0.828086994,0.292194404,0.237759461,0.177969142,0.815789474
shred,0.780440693,0.238650459,0.177921486,0.140520012,0.791118421
bootleg,0.82851624,0.296035242,0.241858329,0.180193064,0.828947368
hopelessness,0.8256546,0.287218485,0.232310448,0.174670936,0.807565789
administration,0.85520103,0.331571995,0.281626251,0.207438017,0.825657895
dishonest,0.786593218,0.240387064,0.180104249,0.142211509,0.776315789
revive,0.779367578,0.235877106,0.174912435,0.138856476,0.782894737
pipe,0.760409214,0.209208973,0.145548463,0.122139509,0.728618421
invitation,0.76656174,0.220310633,0.157772029,0.128842929,0.759472817
rats,0.777793676,0.231188119,0.169927388,0.136032625,0.769357496
fling,0.785233939,0.243828715,0.183777982,0.14391912,0.797364086
pairs,0.76441551,0.22426384,0.161881125,0.130841121,0.784184514
barriers,0.785520103,0.242929293,0.182924246,0.143410853,0.793729373
completing,0.780082988,0.23570363,0.174943745,0.138758782,0.782178218
callous,0.785806267,0.240487062,0.180342044,0.142086331,0.782178218
founded,0.79324653,0.246611053,0.187274046,0.146439628,0.780528053
farcical,0.80548004,0.261743144,0.204086518,0.156646084,0.795379538
haircut,0.753255115,0.212736818,0.149167847,0.123443709,0.768976898
festivals,0.809915582,0.273050616,0.21636942,0.163660216,0.823432343
henchman,0.851409358,0.33536,0.285415296,0.208019055,0.864686469
philadelphia,0.76513092,0.2185194,0.15588617,0.12767733,0.757425743
fart,0.842538274,0.30807922,0.255918571,0.190217391,0.809917355
unspoken,0.771068822,0.227799228,0.16615591,0.133371009,0.780165289
myths,0.824581485,0.286794648,0.232013026,0.174020473,0.814876033
republic,0.841178996,0.30798005,0.255701014,0.189781022,0.816528926
witless,0.808627844,0.266922445,0.209864986,0.159986859,0.804958678
detractors,0.790098727,0.246919918,0.187508769,0.146156184,0.795041322
jeopardy,0.792602661,0.246425786,0.187125814,0.146206046,0.783471074
pictured,0.802976105,0.257281553,0.199276626,0.153722204,0.788429752
bodily,0.812991844,0.26901566,0.212369848,0.161898351,0.795041322
careless,0.760409214,0.216608187,0.15371761,0.126158038,0.765289256
gym,0.82207755,0.285139408,0.230081811,0.172581768,0.819834711
charmingly,0.79753899,0.251322751,0.192703006,0.149559194,0.786423841
pee,0.800543712,0.259298618,0.201353917,0.15443038,0.80794702
surpass,0.809128631,0.2646086,0.207523495,0.158730159,0.794701987
backyard,0.777793676,0.23270751,0.171813786,0.136759582,0.779801325
biographies,0.818786665,0.28141844,0.225988866,0.169804861,0.821192053
stooges,0.816855058,0.274787535,0.218908043,0.165698668,0.804311774
monologues,0.800042925,0.254467858,0.196277407,0.151621106,0.791044776
throats,0.78888253,0.243527301,0.184007253,0.144026683,0.787728027
gregory,0.749034197,0.201638598,0.137430453,0.116855711,0.734660033
projection,0.792459579,0.243940579,0.184648693,0.14471243,0.776119403
scottish,0.817284304,0.269450801,0.213281552,0.162806775,0.781094527
requested,0.776720561,0.233357897,0.172540625,0.136966551,0.787728027
stitches,0.818786665,0.28141844,0.226067301,0.169746749,0.822553897
operatic,0.82851624,0.29562151,0.241796498,0.179642857,0.834162521
gamble,0.783230791,0.229007634,0.168256869,0.135256988,0.746268657
brass,0.802904564,0.260799571,0.203173691,0.155569782,0.805970149
tempting,0.757046788,0.212064965,0.148907553,0.123280281,0.75787728
